1.000000000000000000e+00,4.779223512660809092e+01
2.000000000000000000e+00,4.713713649182824383e+01
3.000000000000000000e+00,4.506172428393348639e+01
4.000000000000000000e+00,4.242696984325695553e+01
5.000000000000000000e+00,3.872132610207754766e+01
6.000000000000000000e+00,3.597969541017765494e+01
7.000000000000000000e+00,3.437860745724441358e+01
8.000000000000000000e+00,3.308014187995672728e+01
9.000000000000000000e+00,3.282167497144687474e+01
1.000000000000000000e+01,3.281489443589673982e+01
1.100000000000000000e+01,3.187590044038013559e+01
1.200000000000000000e+01,2.987129217953290805e+01
1.300000000000000000e+01,2.685965089962781960e+01
1.400000000000000000e+01,2.330874492412794297e+01
1.500000000000000000e+01,1.921130413019925598e+01
1.600000000000000000e+01,1.575967191529665357e+01
1.700000000000000000e+01,1.283808747138665929e+01
1.800000000000000000e+01,1.119999787325749274e+01
1.900000000000000000e+01,1.055904301709887250e+01
2.000000000000000000e+01,9.769508891637189052e+00
2.100000000000000000e+01,8.170081535070218948e+00
2.200000000000000000e+01,5.745086021458636338e+00
2.300000000000000000e+01,3.246629791888807404e+00
2.400000000000000000e+01,1.991169183402336174e+00
2.500000000000000000e+01,2.056714522843442250e+00
2.600000000000000000e+01,2.978327618813560118e+00
2.700000000000000000e+01,3.717709625838050425e+00
2.800000000000000000e+01,3.526508978726247800e+00
2.900000000000000000e+01,3.234924948083905960e+00
3.000000000000000000e+01,3.338713843537485459e+00
3.100000000000000000e+01,4.083917835109830641e+00
3.200000000000000000e+01,4.262291028710017748e+00
3.300000000000000000e+01,3.638552683028500656e+00
3.400000000000000000e+01,2.442721538872381526e+00
3.500000000000000000e+01,1.724230946142672583e+00
3.600000000000000000e+01,1.463713437963297448e+00
3.700000000000000000e+01,1.359001605508608490e+00
3.800000000000000000e+01,1.275361165270973984e+00
3.900000000000000000e+01,1.181696350747396096e+00
4.000000000000000000e+01,1.056634504222746740e+00
4.100000000000000000e+01,1.074815051507594266e+00
4.200000000000000000e+01,1.294793541589632557e+00
4.300000000000000000e+01,1.542919630300501055e+00
4.400000000000000000e+01,1.695950677298323495e+00
4.500000000000000000e+01,1.681949568159167852e+00
4.600000000000000000e+01,1.558818709657362911e+00
4.700000000000000000e+01,1.400056345412857395e+00
4.800000000000000000e+01,1.280970834694442839e+00
4.900000000000000000e+01,1.225186996332278788e+00
5.000000000000000000e+01,1.098262377184822558e+00
5.100000000000000000e+01,9.732811718317940786e-01
5.200000000000000000e+01,8.481993391030896445e-01
5.300000000000000000e+01,7.835629679262492431e-01
5.400000000000000000e+01,8.104334897592836429e-01
5.500000000000000000e+01,8.863172649847343987e-01
5.600000000000000000e+01,9.513939816800283111e-01
5.700000000000000000e+01,9.820670034945577775e-01
5.800000000000000000e+01,9.678061638766857211e-01
5.900000000000000000e+01,9.320899060046408113e-01
6.000000000000000000e+01,8.974795064224561081e-01
6.100000000000000000e+01,8.882879997890374968e-01
6.200000000000000000e+01,8.594192064972472345e-01
6.300000000000000000e+01,7.997832340210300206e-01
6.400000000000000000e+01,7.501309964711267986e-01
6.500000000000000000e+01,7.401898258199074432e-01
6.600000000000000000e+01,7.552595124256928916e-01
6.700000000000000000e+01,7.925377881577200245e-01
6.800000000000000000e+01,7.851906542077715656e-01
6.900000000000000000e+01,7.819265824082863858e-01
7.000000000000000000e+01,7.796789620477296845e-01
7.100000000000000000e+01,7.700480541541077084e-01
7.200000000000000000e+01,7.833799839794087783e-01
7.300000000000000000e+01,7.651344696496920061e-01
7.400000000000000000e+01,7.656005677355837147e-01
7.500000000000000000e+01,7.397556708941025461e-01
7.600000000000000000e+01,7.487553579564356632e-01
7.700000000000000000e+01,7.370517671369264390e-01
7.800000000000000000e+01,7.138129295032382693e-01
7.900000000000000000e+01,7.299116113694199548e-01
8.000000000000000000e+01,7.216363232107949610e-01
8.100000000000000000e+01,7.211993571889314669e-01
8.200000000000000000e+01,7.108746200417375150e-01
8.300000000000000000e+01,7.259498420903505167e-01
8.400000000000000000e+01,7.209264165931577040e-01
8.500000000000000000e+01,7.198397300466687909e-01
8.600000000000000000e+01,7.083469574406469071e-01
8.700000000000000000e+01,7.150594896817659141e-01
8.800000000000000000e+01,7.171669894314134375e-01
8.900000000000000000e+01,7.244357649692154677e-01
9.000000000000000000e+01,7.188718319333460283e-01
9.100000000000000000e+01,7.161151821423199504e-01
9.200000000000000000e+01,7.154842857212111440e-01
9.300000000000000000e+01,7.296760505180044376e-01
9.400000000000000000e+01,7.226449936951886421e-01
9.500000000000000000e+01,7.032351032163044469e-01
9.600000000000000000e+01,7.143027962359068672e-01
9.700000000000000000e+01,7.224254413891439963e-01
9.800000000000000000e+01,7.203180535304358756e-01
9.900000000000000000e+01,7.093587839744587287e-01
1.000000000000000000e+02,7.039304760074878153e-01
1.010000000000000000e+02,7.005454403438908795e-01
1.020000000000000000e+02,7.057878106307666766e-01
1.030000000000000000e+02,7.201320438559141168e-01
1.040000000000000000e+02,7.089543528328841049e-01
1.050000000000000000e+02,7.237059331119872763e-01
1.060000000000000000e+02,7.086040979759269387e-01
1.070000000000000000e+02,7.211775654882117692e-01
1.080000000000000000e+02,7.017235152615033389e-01
1.090000000000000000e+02,6.926851803131931495e-01
1.100000000000000000e+02,6.970101209424197641e-01
1.110000000000000000e+02,7.013858312875482781e-01
1.120000000000000000e+02,6.986035893643427475e-01
1.130000000000000000e+02,7.076836626769261729e-01
1.140000000000000000e+02,7.105950447357630706e-01
1.150000000000000000e+02,6.933400315471718311e-01
1.160000000000000000e+02,6.939983027455203235e-01
1.170000000000000000e+02,7.005119621600128799e-01
1.180000000000000000e+02,7.047589322502602061e-01
1.190000000000000000e+02,6.869706964224961965e-01
1.200000000000000000e+02,6.928807436748054549e-01
1.210000000000000000e+02,7.029154755352184925e-01
1.220000000000000000e+02,7.059311144144891914e-01
1.230000000000000000e+02,7.106574620446526325e-01
1.240000000000000000e+02,6.948505643735550796e-01
1.250000000000000000e+02,6.861607641827559556e-01
1.260000000000000000e+02,6.960484847146085619e-01
1.270000000000000000e+02,6.887274833137835284e-01
1.280000000000000000e+02,6.951719146708904562e-01
1.290000000000000000e+02,6.877767973155829440e-01
1.300000000000000000e+02,6.939505646913217696e-01
1.310000000000000000e+02,6.905165277309277538e-01
1.320000000000000000e+02,6.651434524967929640e-01
1.330000000000000000e+02,6.804167486367369566e-01
1.340000000000000000e+02,6.834726331985765402e-01
1.350000000000000000e+02,6.731059125793026343e-01
1.360000000000000000e+02,6.763784846272025142e-01
1.370000000000000000e+02,6.896946340512425389e-01
1.380000000000000000e+02,6.804420532856882975e-01
1.390000000000000000e+02,6.722302109256050873e-01
1.400000000000000000e+02,6.664875905492753105e-01
1.410000000000000000e+02,6.609612181111672591e-01
1.420000000000000000e+02,6.636657478924495868e-01
1.430000000000000000e+02,6.504945087993880826e-01
1.440000000000000000e+02,6.800512095806288126e-01
1.450000000000000000e+02,6.533181791442990161e-01
1.460000000000000000e+02,6.547758192890389406e-01
1.470000000000000000e+02,6.467099607978776810e-01
1.480000000000000000e+02,6.688865537833925679e-01
1.490000000000000000e+02,6.548608101732770193e-01
1.500000000000000000e+02,6.446168417011322038e-01
1.510000000000000000e+02,6.504992735526953229e-01
1.520000000000000000e+02,6.450051734812239923e-01
1.530000000000000000e+02,6.430443582220510823e-01
1.540000000000000000e+02,6.407527802933252747e-01
1.550000000000000000e+02,6.452016962725757310e-01
1.560000000000000000e+02,6.255911619337013452e-01
1.570000000000000000e+02,6.455883873296202058e-01
1.580000000000000000e+02,6.369987437173020295e-01
1.590000000000000000e+02,6.233526853577362470e-01
1.600000000000000000e+02,6.267854767593206144e-01
1.610000000000000000e+02,6.196101607008673851e-01
1.620000000000000000e+02,6.278448563596905618e-01
1.630000000000000000e+02,6.131308834022597409e-01
1.640000000000000000e+02,6.301683587587221247e-01
1.650000000000000000e+02,6.174781226755090557e-01
1.660000000000000000e+02,6.115442933872623499e-01
1.670000000000000000e+02,6.134427889890760044e-01
1.680000000000000000e+02,6.088908315419587769e-01
1.690000000000000000e+02,6.021425758010583440e-01
1.700000000000000000e+02,6.079195053138850557e-01
1.710000000000000000e+02,6.033901451030871943e-01
1.720000000000000000e+02,6.079185839176037831e-01
1.730000000000000000e+02,6.185975762711697357e-01
1.740000000000000000e+02,6.165830763743791465e-01
1.750000000000000000e+02,6.082308612123585867e-01
1.760000000000000000e+02,6.035463493744583907e-01
1.770000000000000000e+02,6.192681887468882707e-01
1.780000000000000000e+02,6.013600723761985956e-01
1.790000000000000000e+02,6.121066659434495350e-01
1.800000000000000000e+02,6.074521382013136073e-01
1.810000000000000000e+02,6.027295227290832003e-01
1.820000000000000000e+02,6.102830654826669754e-01
1.830000000000000000e+02,5.992537170376244227e-01
1.840000000000000000e+02,6.099741191840497567e-01
1.850000000000000000e+02,6.040949007520404201e-01
1.860000000000000000e+02,6.078598456178332388e-01
1.870000000000000000e+02,5.927911199557707178e-01
1.880000000000000000e+02,5.924704402209004517e-01
1.890000000000000000e+02,6.045627818581644775e-01
1.900000000000000000e+02,5.990991496577715569e-01
1.910000000000000000e+02,6.064328169125745571e-01
1.920000000000000000e+02,5.862373668057785370e-01
1.930000000000000000e+02,5.968194302543101681e-01
1.940000000000000000e+02,6.100755658887442312e-01
1.950000000000000000e+02,6.061471162548027758e-01
1.960000000000000000e+02,6.066129632939639693e-01
1.970000000000000000e+02,6.110405307426756139e-01
1.980000000000000000e+02,5.991996460654804846e-01
1.990000000000000000e+02,5.905870929563543648e-01
2.000000000000000000e+02,5.962388013585316893e-01
2.010000000000000000e+02,5.848027501392092375e-01
2.020000000000000000e+02,5.926947611266295546e-01
2.030000000000000000e+02,6.037400405793824643e-01
2.040000000000000000e+02,6.137347214069290846e-01
2.050000000000000000e+02,5.948617561941922371e-01
2.060000000000000000e+02,6.126521387347705350e-01
2.070000000000000000e+02,5.937631753991410299e-01
2.080000000000000000e+02,5.958590776733146965e-01
2.090000000000000000e+02,5.865004087486032081e-01
2.100000000000000000e+02,5.952957320753538006e-01
2.110000000000000000e+02,5.877989673176908791e-01
2.120000000000000000e+02,5.951806440037636925e-01
2.130000000000000000e+02,5.927730077660759989e-01
2.140000000000000000e+02,5.983415915623451209e-01
2.150000000000000000e+02,5.901236251784467424e-01
2.160000000000000000e+02,5.929331732239543351e-01
2.170000000000000000e+02,5.948423812538994326e-01
2.180000000000000000e+02,5.906974316674505898e-01
2.190000000000000000e+02,5.959923567945992762e-01
2.200000000000000000e+02,5.816621722758003044e-01
2.210000000000000000e+02,5.893411215239425793e-01
2.220000000000000000e+02,5.842099903771098557e-01
2.230000000000000000e+02,6.016398607121564712e-01
2.240000000000000000e+02,5.824171121167396326e-01
2.250000000000000000e+02,5.990095749416749493e-01
2.260000000000000000e+02,5.778520733924088493e-01
2.270000000000000000e+02,6.010175612531724054e-01
2.280000000000000000e+02,5.861336201050291184e-01
2.290000000000000000e+02,5.967311064307286861e-01
2.300000000000000000e+02,5.901385162801984219e-01
2.310000000000000000e+02,5.726476046411423937e-01
2.320000000000000000e+02,5.969995480106500274e-01
2.330000000000000000e+02,5.772363464120484622e-01
2.340000000000000000e+02,5.894120812121892428e-01
2.350000000000000000e+02,6.034923275814384480e-01
2.360000000000000000e+02,5.819572681883349308e-01
2.370000000000000000e+02,5.906266152307511064e-01
2.380000000000000000e+02,5.793948406667703832e-01
2.390000000000000000e+02,5.799481841638740587e-01
