1.000000000000000000e+00,8.410042447450944746e+04
2.000000000000000000e+00,3.741697570587527298e+04
3.000000000000000000e+00,7.981807236810067479e+03
4.000000000000000000e+00,2.660213861280394212e+03
5.000000000000000000e+00,1.053800038778282214e+03
6.000000000000000000e+00,5.139329690687775383e+02
7.000000000000000000e+00,3.112772242777001566e+02
8.000000000000000000e+00,2.333063336999225328e+02
9.000000000000000000e+00,1.972539655908514646e+02
1.000000000000000000e+01,1.776497457332827139e+02
1.100000000000000000e+01,1.647554785143863114e+02
1.200000000000000000e+01,1.542651238229274497e+02
1.300000000000000000e+01,1.444415598199806254e+02
1.400000000000000000e+01,1.349733047296646475e+02
1.500000000000000000e+01,1.239723813124911658e+02
1.600000000000000000e+01,1.142943629394631841e+02
1.700000000000000000e+01,1.039839676992551887e+02
1.800000000000000000e+01,9.347381918438020421e+01
1.900000000000000000e+01,8.213888300412074273e+01
2.000000000000000000e+01,7.409437133070044013e+01
2.100000000000000000e+01,6.613261425250421155e+01
2.200000000000000000e+01,5.683869797823997061e+01
2.300000000000000000e+01,5.162310882258989864e+01
2.400000000000000000e+01,4.891142411148125291e+01
2.500000000000000000e+01,4.538370597348002633e+01
2.600000000000000000e+01,4.757606749678343760e+01
2.700000000000000000e+01,4.804803086217215480e+01
2.800000000000000000e+01,5.211269797820823158e+01
2.900000000000000000e+01,5.152472235416102109e+01
3.000000000000000000e+01,5.546004387788542545e+01
3.100000000000000000e+01,5.988569042348331095e+01
3.200000000000000000e+01,6.393885155290528388e+01
3.300000000000000000e+01,5.808215583389007008e+01
3.400000000000000000e+01,5.464224202197088687e+01
3.500000000000000000e+01,5.178024500828749410e+01
3.600000000000000000e+01,5.193698869714101107e+01
3.700000000000000000e+01,4.388004829260284367e+01
3.800000000000000000e+01,4.180153932214675905e+01
3.900000000000000000e+01,3.806386073375791312e+01
4.000000000000000000e+01,3.449425961994631962e+01
4.100000000000000000e+01,3.240958220135065915e+01
4.200000000000000000e+01,3.109080819983528698e+01
4.300000000000000000e+01,3.192255884562984392e+01
4.400000000000000000e+01,3.167455876171511164e+01
4.500000000000000000e+01,3.307275617185699446e+01
4.600000000000000000e+01,3.186855985683046910e+01
4.700000000000000000e+01,3.094081932361809351e+01
4.800000000000000000e+01,3.053681578692804521e+01
4.900000000000000000e+01,2.914180552524771883e+01
5.000000000000000000e+01,2.786733093344468415e+01
5.100000000000000000e+01,2.623251110631533223e+01
5.200000000000000000e+01,2.202499930473067380e+01
5.300000000000000000e+01,2.232964997317650813e+01
5.400000000000000000e+01,1.918432411123509951e+01
5.500000000000000000e+01,1.847683084809997212e+01
5.600000000000000000e+01,1.931716015363889127e+01
5.700000000000000000e+01,1.845767931038282939e+01
5.800000000000000000e+01,1.758118383709361865e+01
5.900000000000000000e+01,1.676186086778867335e+01
6.000000000000000000e+01,1.641428672061705640e+01
6.100000000000000000e+01,1.783388958974416738e+01
6.200000000000000000e+01,1.635990211747765244e+01
6.300000000000000000e+01,1.614647919703076440e+01
6.400000000000000000e+01,1.446773641947690159e+01
6.500000000000000000e+01,1.579701852825028041e+01
6.600000000000000000e+01,1.459404918493659942e+01
6.700000000000000000e+01,1.435460760037277339e+01
6.800000000000000000e+01,1.321699841106620887e+01
6.900000000000000000e+01,1.251368682635271057e+01
7.000000000000000000e+01,1.272101284324016746e+01
7.100000000000000000e+01,1.254356008666819378e+01
7.200000000000000000e+01,1.273235384881288113e+01
7.300000000000000000e+01,1.266500404171157790e+01
7.400000000000000000e+01,1.177626343676130105e+01
7.500000000000000000e+01,1.152831369280488261e+01
7.600000000000000000e+01,1.184696475270497729e+01
7.700000000000000000e+01,1.179988592299299732e+01
7.800000000000000000e+01,1.158907256830858046e+01
7.900000000000000000e+01,1.179866875924602354e+01
8.000000000000000000e+01,1.176212372691526831e+01
8.100000000000000000e+01,1.111933376593868772e+01
8.200000000000000000e+01,1.064306773030693698e+01
8.300000000000000000e+01,1.100208777132348636e+01
8.400000000000000000e+01,1.035326568036009576e+01
8.500000000000000000e+01,1.071954166642109740e+01
8.600000000000000000e+01,1.103114487302473279e+01
8.700000000000000000e+01,1.071030595085820991e+01
8.800000000000000000e+01,1.104787079712685660e+01
8.900000000000000000e+01,1.122461283012485822e+01
9.000000000000000000e+01,1.001867146409516351e+01
9.100000000000000000e+01,1.042273624487396688e+01
9.200000000000000000e+01,1.085973966207307484e+01
9.300000000000000000e+01,9.802021143270327030e+00
9.400000000000000000e+01,1.052401705161870638e+01
9.500000000000000000e+01,1.075395936422297005e+01
9.600000000000000000e+01,1.018754557216574241e+01
9.700000000000000000e+01,1.015539742756884500e+01
9.800000000000000000e+01,1.023110546263564480e+01
9.900000000000000000e+01,9.929673489965811228e+00
1.000000000000000000e+02,1.064978351187035344e+01
1.010000000000000000e+02,1.042147193009800432e+01
1.020000000000000000e+02,1.062452217637110330e+01
1.030000000000000000e+02,1.052429096066526526e+01
1.040000000000000000e+02,1.021460668076134404e+01
1.050000000000000000e+02,1.018822694164537168e+01
1.060000000000000000e+02,9.927149835273661793e+00
1.070000000000000000e+02,9.907860071076875386e+00
1.080000000000000000e+02,1.032761140826057655e+01
1.090000000000000000e+02,1.001572668951043710e+01
1.100000000000000000e+02,9.742323887408497640e+00
1.110000000000000000e+02,1.005918944777453561e+01
1.120000000000000000e+02,1.009060166710865403e+01
1.130000000000000000e+02,1.021075767451643657e+01
1.140000000000000000e+02,1.020390904860125758e+01
1.150000000000000000e+02,9.325890690914505399e+00
1.160000000000000000e+02,1.020966082663559149e+01
1.170000000000000000e+02,1.002905136320229573e+01
1.180000000000000000e+02,1.063410723878247843e+01
1.190000000000000000e+02,9.887236301458520060e+00
1.200000000000000000e+02,9.563020624822200944e+00
1.210000000000000000e+02,9.163654987994666712e+00
1.220000000000000000e+02,9.887572612580488141e+00
1.230000000000000000e+02,9.626382442009074225e+00
1.240000000000000000e+02,9.646023020008286153e+00
1.250000000000000000e+02,9.223183998394652860e+00
1.260000000000000000e+02,8.945036997130136669e+00
1.270000000000000000e+02,9.208100036692744794e+00
1.280000000000000000e+02,9.416590129067195392e+00
1.290000000000000000e+02,9.005950585517616958e+00
1.300000000000000000e+02,9.360246926680240165e+00
1.310000000000000000e+02,8.792558816245728437e+00
1.320000000000000000e+02,8.798835488448830233e+00
1.330000000000000000e+02,8.986116515327568166e+00
